[ 2024-10-25 16:06:58,746 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:06:58,748 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496502 found"
[ 2024-10-25 16:06:58,749 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496471 found"
[ 2024-10-25 16:07:01,146 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496471 found"
[ 2024-10-25 16:07:01,161 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:07:01,164 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496472 found"
[ 2024-10-25 16:07:01,166 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:04,781 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496471 found"
[ 2024-10-25 16:07:04,804 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:07:04,808 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496472 found"
[ 2024-10-25 16:07:04,812 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:06,158 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:07,661 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:08,800 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:07:08,804 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496472 found"
[ 2024-10-25 16:07:08,808 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:09,159 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:10,661 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:12,158 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:12,815 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:07:12,817 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496472 found"
[ 2024-10-25 16:07:12,820 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:12,823 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496538 found"
[ 2024-10-25 16:07:13,659 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:15,161 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:16,659 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:16,845 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:07:16,850 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496472 found"
[ 2024-10-25 16:07:16,853 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:16,858 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496538 found"
[ 2024-10-25 16:07:18,165 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:19,663 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:20,849 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:07:20,853 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496472 found"
[ 2024-10-25 16:07:20,857 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:20,861 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496538 found"
[ 2024-10-25 16:07:21,171 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496418 found"
[ 2024-10-25 16:07:23,346 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496419 found"
[ 2024-10-25 16:07:23,349 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496538 found"
[ 2024-10-25 16:07:23,352 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496472 found"
[ 2024-10-25 16:07:23,354 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496540 found"
[ 2024-10-25 16:07:26,908 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496540 found"
[ 2024-10-25 16:07:26,912 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496538 found"
[ 2024-10-25 16:07:26,916 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496472 found"
[ 2024-10-25 16:07:30,904 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496540 found"
[ 2024-10-25 16:07:30,908 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496538 found"
[ 2024-10-25 16:07:30,912 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496472 found"
[ 2024-10-25 16:07:32,901 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496540 found"
[ 2024-10-25 16:07:32,905 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496538 found"
[ 2024-10-25 16:07:32,909 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496472 found"
[ 2024-10-25 16:07:34,919 ] "updateOrCreateCreatureFromProtobuf: no creature with id 1342496540 found"
